energy_eV,dos,integrated_dos
0.587,0.7389E+00,0.4195E+02
0.607,0.5742E+00,0.4197E+02
0.627,0.4415E+00,0.4197E+02
0.647,0.3358E+00,0.4198E+02
0.667,0.2526E+00,0.4199E+02
0.687,0.1880E+00,0.4199E+02
0.707,0.1384E+00,0.4199E+02
0.727,0.1008E+00,0.4200E+02
0.747,0.7267E-01,0.4200E+02
0.767,0.5180E-01,0.4200E+02
0.787,0.3653E-01,0.4200E+02
0.807,0.2549E-01,0.4200E+02
0.827,0.1759E-01,0.4200E+02
0.847,0.1201E-01,0.4200E+02
0.867,0.8113E-02,0.4200E+02
0.887,0.5421E-02,0.4200E+02
0.907,0.3583E-02,0.4200E+02
0.927,0.2343E-02,0.4200E+02
0.947,0.1516E-02,0.4200E+02
0.967,0.9702E-03,0.4200E+02
0.987,0.6143E-03,0.4200E+02
1.007,0.3847E-03,0.4200E+02
1.027,0.2384E-03,0.4200E+02
1.047,0.1461E-03,0.4200E+02
1.067,0.8860E-04,0.4200E+02
1.087,0.5315E-04,0.4200E+02
1.107,0.3154E-04,0.4200E+02
1.127,0.1852E-04,0.4200E+02
1.147,0.1076E-04,0.4200E+02
1.167,0.6179E-05,0.4200E+02
1.187,0.3512E-05,0.4200E+02
1.207,0.1975E-05,0.4200E+02
1.227,0.1099E-05,0.4200E+02
1.247,0.6045E-06,0.4200E+02
1.267,0.3291E-06,0.4200E+02
1.287,0.1772E-06,0.4200E+02
1.307,0.9443E-07,0.4200E+02
1.327,0.4977E-07,0.4200E+02
1.347,0.2595E-07,0.4200E+02
1.367,0.1338E-07,0.4200E+02
1.387,0.6830E-08,0.4200E+02
1.407,0.3448E-08,0.4200E+02
1.427,0.1722E-08,0.4200E+02
1.447,0.8506E-09,0.4200E+02
1.467,0.4157E-09,0.4200E+02
1.487,0.2010E-09,0.4200E+02
1.507,0.9614E-10,0.4200E+02
1.527,0.4549E-10,0.4200E+02
1.547,0.2129E-10,0.4200E+02
1.567,0.9860E-11,0.4200E+02
1.587,0.4517E-11,0.4200E+02
1.607,0.2047E-11,0.4200E+02
1.627,0.9178E-12,0.4200E+02
1.647,0.4070E-12,0.4200E+02
1.667,0.1786E-12,0.4200E+02
1.687,0.7752E-13,0.4200E+02
1.707,0.3329E-13,0.4200E+02
1.727,0.1414E-13,0.4200E+02
1.747,0.5942E-14,0.4200E+02
1.767,0.2470E-14,0.4200E+02
1.787,0.1016E-14,0.4200E+02
1.807,0.4134E-15,0.4200E+02
1.827,0.1664E-15,0.4200E+02
1.847,0.6625E-16,0.4200E+02
1.867,0.2609E-16,0.4200E+02
1.887,0.1017E-16,0.4200E+02
1.907,0.3920E-17,0.4200E+02
1.927,0.1495E-17,0.4200E+02
1.947,0.5640E-18,0.4200E+02
1.967,0.2105E-18,0.4200E+02
1.987,0.7772E-19,0.4200E+02
2.007,0.2839E-19,0.4200E+02
2.027,0.1026E-19,0.4200E+02
2.047,0.3667E-20,0.4200E+02
2.067,0.1297E-20,0.4200E+02
2.087,0.4536E-21,0.4200E+02
2.107,0.1570E-21,0.4200E+02
2.127,0.5375E-22,0.4200E+02
2.147,0.1821E-22,0.4200E+02
2.167,0.6100E-23,0.4200E+02
2.187,0.2022E-23,0.4200E+02
2.207,0.6630E-24,0.4200E+02
2.227,0.2151E-24,0.4200E+02
2.247,0.6902E-25,0.4200E+02
2.267,0.2191E-25,0.4200E+02
2.287,0.6882E-26,0.4200E+02
2.307,0.2138E-26,0.4200E+02
2.327,0.6573E-27,0.4200E+02
2.347,0.1999E-27,0.4200E+02
2.367,0.6012E-28,0.4200E+02
2.387,0.1789E-28,0.4200E+02
2.407,0.5267E-29,0.4200E+02
2.427,0.1534E-29,0.4200E+02
2.447,0.4419E-30,0.4200E+02
2.467,0.1259E-30,0.4200E+02
2.487,0.3551E-31,0.4200E+02
2.507,0.9905E-32,0.4200E+02
2.527,0.2733E-32,0.4200E+02
2.547,0.7461E-33,0.4200E+02
2.567,0.2015E-33,0.4200E+02
2.587,0.5383E-34,0.4200E+02
2.607,0.1423E-34,0.4200E+02
2.627,0.3720E-35,0.4200E+02
2.647,0.9621E-36,0.4200E+02
2.667,0.2462E-36,0.4200E+02
2.687,0.6231E-37,0.4200E+02
2.707,0.1560E-37,0.4200E+02
2.727,0.3866E-38,0.4200E+02
2.747,0.9473E-39,0.4200E+02
2.767,0.2297E-39,0.4200E+02
2.787,0.5508E-40,0.4200E+02
2.807,0.1307E-40,0.4200E+02
2.827,0.3068E-41,0.4200E+02
2.847,0.7123E-42,0.4200E+02
2.867,0.1636E-42,0.4200E+02
2.887,0.3718E-43,0.4200E+02
2.907,0.8359E-44,0.4200E+02
2.927,0.1859E-44,0.4200E+02
2.947,0.4090E-45,0.4200E+02
2.967,0.8903E-46,0.4200E+02
2.987,0.1917E-46,0.4200E+02
3.007,0.4083E-47,0.4200E+02
3.027,0.8604E-48,0.4200E+02
3.047,0.1794E-48,0.4200E+02
3.067,0.3699E-49,0.4200E+02
3.087,0.7546E-50,0.4200E+02
3.107,0.1523E-50,0.4200E+02
3.127,0.3041E-51,0.4200E+02
3.147,0.6006E-52,0.4200E+02
3.167,0.1173E-52,0.4200E+02
3.187,0.2268E-53,0.4200E+02
3.207,0.4337E-54,0.4200E+02
3.227,0.8205E-55,0.4200E+02
3.247,0.1536E-55,0.4200E+02
3.267,0.2843E-56,0.4200E+02
3.287,0.5207E-57,0.4200E+02
3.307,0.9434E-58,0.4200E+02
3.327,0.1691E-58,0.4200E+02
3.347,0.2998E-59,0.4200E+02
3.367,0.5259E-60,0.4200E+02
3.387,0.9127E-61,0.4200E+02
3.407,0.1567E-61,0.4200E+02
3.427,0.2661E-62,0.4200E+02
3.447,0.4471E-63,0.4200E+02
3.467,0.7430E-64,0.4200E+02
3.487,0.1222E-64,0.4200E+02
3.507,0.1987E-65,0.4200E+02
3.527,0.3198E-66,0.4200E+02
3.547,0.5090E-67,0.4200E+02
3.567,0.8015E-68,0.4200E+02
3.587,0.1249E-68,0.4200E+02
3.607,0.1924E-69,0.4200E+02
3.627,0.2934E-70,0.4200E+02
3.647,0.4425E-71,0.4200E+02
3.667,0.6603E-72,0.4200E+02
3.687,0.9746E-73,0.4200E+02
3.707,0.1423E-73,0.4200E+02
3.727,0.2056E-74,0.4200E+02
3.747,0.2938E-75,0.4200E+02
3.767,0.4153E-76,0.4200E+02
3.787,0.5809E-77,0.4200E+02
3.807,0.8036E-78,0.4200E+02
3.827,0.1100E-78,0.4200E+02
3.847,0.1489E-79,0.4200E+02
3.867,0.1995E-80,0.4200E+02
3.887,0.2645E-81,0.4200E+02
3.907,0.3476E-82,0.4200E+02
3.927,0.4597E-83,0.4200E+02
3.947,0.6798E-84,0.4200E+02
3.967,0.1765E-84,0.4200E+02
3.987,0.1215E-84,0.4200E+02
4.007,0.1205E-84,0.4200E+02
4.027,0.1205E-84,0.4200E+02
4.047,0.1205E-84,0.4200E+02
4.067,0.1205E-84,0.4200E+02
4.087,0.1205E-84,0.4200E+02
4.107,0.1205E-84,0.4200E+02
4.127,0.1205E-84,0.4200E+02
4.147,0.1205E-84,0.4200E+02
4.167,0.1205E-84,0.4200E+02
4.187,0.1205E-84,0.4200E+02
4.207,0.1205E-84,0.4200E+02
4.227,0.1205E-84,0.4200E+02
4.247,0.1205E-84,0.4200E+02
4.267,0.1205E-84,0.4200E+02
4.287,0.1205E-84,0.4200E+02
4.307,0.1205E-84,0.4200E+02
4.327,0.1205E-84,0.4200E+02
4.347,0.1205E-84,0.4200E+02
4.367,0.1205E-84,0.4200E+02
4.387,0.1205E-84,0.4200E+02
4.407,0.1205E-84,0.4200E+02
4.427,0.1205E-84,0.4200E+02
4.447,0.1205E-84,0.4200E+02
4.467,0.1205E-84,0.4200E+02
4.487,0.1205E-84,0.4200E+02
4.507,0.1205E-84,0.4200E+02
4.527,0.1205E-84,0.4200E+02
4.547,0.1205E-84,0.4200E+02
4.567,0.1205E-84,0.4200E+02
4.587,0.1205E-84,0.4200E+02
4.607,0.1205E-84,0.4200E+02
4.627,0.1205E-84,0.4200E+02
4.647,0.1205E-84,0.4200E+02
4.667,0.1205E-84,0.4200E+02
4.687,0.1205E-84,0.4200E+02
4.707,0.1205E-84,0.4200E+02
4.727,0.1205E-84,0.4200E+02
4.747,0.1205E-84,0.4200E+02
4.767,0.1205E-84,0.4200E+02
4.787,0.1205E-84,0.4200E+02
4.807,0.1205E-84,0.4200E+02
4.827,0.1205E-84,0.4200E+02
4.847,0.1205E-84,0.4200E+02
4.867,0.1205E-84,0.4200E+02
4.887,0.1205E-84,0.4200E+02
4.907,0.1205E-84,0.4200E+02
4.927,0.1205E-84,0.4200E+02
4.947,0.1205E-84,0.4200E+02
4.967,0.1205E-84,0.4200E+02
4.987,0.1205E-84,0.4200E+02
5.007,0.1205E-84,0.4200E+02
5.027,0.1205E-84,0.4200E+02
5.047,0.1205E-84,0.4200E+02
5.067,0.1205E-84,0.4200E+02
5.087,0.1205E-84,0.4200E+02
5.107,0.1205E-84,0.4200E+02
5.127,0.1205E-84,0.4200E+02
